"id","code","name","user_type_id:id","reconcile","chart_template_id:id"
"a_x_211_01_006","211.01.006","AKUMULASI ASET PENGAMPUNAN PAJAK","l10n_id_mpn_chart.data_account_type_aset_pengampunan_pajak",FALSE,"l10n_id_mpn_chart"
"a_x_211_01_007","211.01.007","AKUMULASI MESIN GRG","l10n_id_mpn_chart.data_account_type_aset_tetap",FALSE,"l10n_id_mpn_chart"
"a_x_211_01_008","211.01.008","AKUMULASI TMD","l10n_id_mpn_chart.data_account_type_aset_tetap",FALSE,"l10n_id_mpn_chart"
"a_x_211_01_009","211.01.009","AKUMULASI RENOVASI BANGUNAN","l10n_id_mpn_chart.data_account_type_aset_tetap",FALSE,"l10n_id_mpn_chart"
"a_x_211_02_001","211.02.001","AKUMULASI AMORTISASI SOFTWARE","l10n_id_mpn_chart.data_account_type_aset_tidak_berwujud",FALSE,"l10n_id_mpn_chart"
"a_x_221_01_001","221.01.001","NILAI SAHAM SLT","l10n_id_mpn_chart.data_account_type_investasi",FALSE,"l10n_id_mpn_chart"
"a_x_221_01_002","221.01.002","KENAIKAN (PENURUNAN) SLT","l10n_id_mpn_chart.data_account_type_investasi",FALSE,"l10n_id_mpn_chart"
"a_x_231_01_001","231.01.001","JAMINAN DEPOSITO BANK MANDIRI","l10n_id_mpn_chart.data_account_type_jaminan",FALSE,"l10n_id_mpn_chart"
"a_x_301_01_001","301.01.001","HUTANG PT XXX","l10n_id_mpn_chart.data_account_type_hutang_usaha",TRUE,"l10n_id_mpn_chart"
"a_x_301_01_002","301.01.002","HUTANG KARTU NSICCS","l10n_id_mpn_chart.data_account_type_hutang_usaha",TRUE,"l10n_id_mpn_chart"
"a_x_311_01_001","311.01.001","HUTANG PAJAK PPH 21","l10n_id_mpn_chart.data_account_type_hutang_pajak",TRUE,"l10n_id_mpn_chart"
"a_x_311_01_003","311.01.003","HUTANG PAJAK PPH 23","l10n_id_mpn_chart.data_account_type_hutang_pajak",TRUE,"l10n_id_mpn_chart"
"a_x_311_01_009","311.01.009","HUTANG PAJAK PPH 29","l10n_id_mpn_chart.data_account_type_hutang_pajak",TRUE,"l10n_id_mpn_chart"
"a_x_311_01_999","311.01.999","HUTANG PAJAK","l10n_id_mpn_chart.data_account_type_hutang_pajak",TRUE,"l10n_id_mpn_chart"
"a_x_311_02_001","311.02.001","HUTANG PPN KELUARAN","l10n_id_mpn_chart.data_account_type_hutang_pajak",TRUE,"l10n_id_mpn_chart"
"a_x_321_01_001","321.01.001","SEWA EDC MERCHANT","l10n_id_mpn_chart.data_account_type_pendapatan_diterima_dimuka",FALSE,"l10n_id_mpn_chart"
"a_x_361_01_003","361.01.003","BIAYA YANG MASIH HARUS DIBAYAR","l10n_id_mpn_chart.data_account_type_biaya_yang_masih_harus_dibayar",FALSE,"l10n_id_mpn_chart"
"a_x_371_01_001","371.01.001","HUTANG SEWA GUNA USAHA","l10n_id_mpn_chart.data_account_type_hutang_sewa_guna_usaha",TRUE,"l10n_id_mpn_chart"
"a_x_371_01_002","371.01.002","HUTANG PT. ACS","l10n_id_mpn_chart.data_account_type_hutang_usaha",TRUE,"l10n_id_mpn_chart"
"a_x_371_01_003","371.01.003","HUTANG BANK BPRKS","l10n_id_mpn_chart.data_account_type_hutang_bank",TRUE,"l10n_id_mpn_chart"
"a_x_371_01_004","371.01.004","HUTANG PT. PRATAMA LINK","l10n_id_mpn_chart.data_account_type_hutang_usaha",TRUE,"l10n_id_mpn_chart"
"a_x_371_99_999","371.99.999","HUTANG USAHA LAINNYA","l10n_id_mpn_chart.data_account_type_hutang_usaha",TRUE,"l10n_id_mpn_chart"
"a_x_381_01_001","381.01.001","PENDAPATAN DITERIMA DIMUKA","l10n_id_mpn_chart.data_account_type_pendapatan_diterima_dimuka",FALSE,"l10n_id_mpn_chart"
"a_x_389_01_001","389.01.001","TITIPAN LAIN-LAIN","l10n_id_mpn_chart.data_account_type_titipan",FALSE,"l10n_id_mpn_chart"
"a_x_389_01_002","389.01.002","TITIPAN BSS","l10n_id_mpn_chart.data_account_type_titipan",FALSE,"l10n_id_mpn_chart"
"a_x_399_99_999","399.99.999","HUTANG LAIN-LAIN","l10n_id_mpn_chart.data_account_type_hutang_lain",TRUE,"l10n_id_mpn_chart"
"a_x_411_01_000","411.01.000","PT NUANSA NIAGA PERMATA","l10n_id_mpn_chart.data_account_type_modal",TRUE,"l10n_id_mpn_chart"
"a_x_411_02_000","411.02.000","PT SISNET MITRA SEJAHTERA","l10n_id_mpn_chart.data_account_type_modal",TRUE,"l10n_id_mpn_chart"
"a_x_412_01_000","412.01.000","TAX AMNESTY","l10n_id_mpn_chart.data_account_type_modal_tambahan_disetor",TRUE,"l10n_id_mpn_chart"
"a_x_421_01_000","421.01.000","SALDO LABA (RUGI)","l10n_id_mpn_chart.data_account_type_laba_rugi_ditahan",FALSE,"l10n_id_mpn_chart"
"a_x_421_02_000","421.02.000","LABA (RUGI) TAHUN LALU","l10n_id_mpn_chart.data_account_type_laba_rugi_ditahan",FALSE,"l10n_id_mpn_chart"
"a_x_421_03_000","421.03.000","LABA (RUGI) BULAN-BULAN LALU","l10n_id_mpn_chart.data_account_type_laba_rugi_ditahan",TRUE,"l10n_id_mpn_chart"
"a_x_421_04_000","421.04.000","LABA (RUGI) BULAN LALU","l10n_id_mpn_chart.data_account_type_laba_rugi_ditahan",TRUE,"l10n_id_mpn_chart"
"a_x_421_05_000","421.05.000","LABA (RUGI) BERJALAN","account.data_unaffected_earnings",TRUE,"l10n_id_mpn_chart"
"a_x_511_01_001","511.01.001","PENDAPATAN SEWA","l10n_id_mpn_chart.data_account_type_pendapatan_sewa",FALSE,"l10n_id_mpn_chart"
"a_x_511_01_002","511.01.002","PENDAPATAN ATAS BATAL SEWA","l10n_id_mpn_chart.data_account_type_pendapatan_batal_sewa",FALSE,"l10n_id_mpn_chart"
"a_x_511_01_003","511.01.003","PENDAPATAN PELEPASAN EDC","l10n_id_mpn_chart.data_account_type_penjualan_edc",FALSE,"l10n_id_mpn_chart"
"a_x_511_01_005","511.01.005","PENDAPATAN PERPANJANGAN SEWA EDC","l10n_id_mpn_chart.data_account_type_pendapatan_sewa",FALSE,"l10n_id_mpn_chart"
"a_x_511_01_006","511.01.006","PENDAPATAN SEWA BANK LAIN","l10n_id_mpn_chart.data_account_type_pendapatan_sewa_bank_lain",FALSE,"l10n_id_mpn_chart"
"a_x_511_01_008","511.01.008","PENDAPATAN SEWA MOBILE COLLECTION","l10n_id_mpn_chart.data_account_type_pendapatan_mobile_collection",FALSE,"l10n_id_mpn_chart"
"a_x_511_01_009","511.01.009","PENDAPATAN ATM CRM","l10n_id_mpn_chart.data_account_type_pendapatan_atm",FALSE,"l10n_id_mpn_chart"
"a_x_511_02_001","511.02.001","PENDAPATAN ATAS JASA LAYANAN SOFTWARE","l10n_id_mpn_chart.data_account_type_pendapatan_jasa_layanan",FALSE,"l10n_id_mpn_chart"
"a_x_511_02_002","511.02.002","PENDAPATAN TMS","l10n_id_mpn_chart.data_account_type_pendapatan_jasa_layanan",FALSE,"l10n_id_mpn_chart"
"a_x_511_03_001","511.03.001","PENDAPATAN TRANSAKSI MNC LIFE","l10n_id_mpn_chart.data_account_type_pendapatan_lainnya",FALSE,"l10n_id_mpn_chart"
"a_x_511_04_001","511.04.001","PENDAPATAN KARTU NSICCS","l10n_id_mpn_chart.data_account_type_pendapatan_nsiccs",FALSE,"l10n_id_mpn_chart"
"a_x_511_04_002","511.04.002","PENDAPATAN SET UP FEE KARTU NSICCS","l10n_id_mpn_chart.data_account_type_pendapatan_nsiccs",FALSE,"l10n_id_mpn_chart"
"a_x_511_05_001","511.05.001","PENDAPATAN LICENSES PINPAD","l10n_id_mpn_chart.data_account_type_pendapatan_licenses",FALSE,"l10n_id_mpn_chart"
"a_x_511_06_001","511.06.001","PENDAPATAN SET UP FEE VPS","l10n_id_mpn_chart.data_account_type_pendapatan_vps",FALSE,"l10n_id_mpn_chart"
"a_x_511_06_002","511.06.002","PENDAPATAN SEWA VPS","l10n_id_mpn_chart.data_account_type_pendapatan_vps",FALSE,"l10n_id_mpn_chart"
"a_x_511_07_001","511.07.001","PENDAPATAN ATM PROCASH 280","l10n_id_mpn_chart.data_account_type_pendapatan_atm",FALSE,"l10n_id_mpn_chart"
"a_x_511_08_001","511.08.001","PENDAPATAN MAINTENANCE EDC","l10n_id_mpn_chart.data_account_type_pendapatan_jasa_layanan",FALSE,"l10n_id_mpn_chart"
"a_x_511_08_002","511.08.002","PENDAPATAN MAINTENANCE BANK LAIN","l10n_id_mpn_chart.data_account_type_pendapatan_jasa_layanan",FALSE,"l10n_id_mpn_chart"
"a_x_511_09_001","511.09.001","PENDAPATAN POS SYSTEM","l10n_id_mpn_chart.data_account_type_pendapatan_pos_system",FALSE,"l10n_id_mpn_chart"
"a_x_511_09_002","511.09.002","PENDAPATAN PELEPASAN POS SYSTEM","l10n_id_mpn_chart.data_account_type_pendapatan_pos_system",FALSE,"l10n_id_mpn_chart"
"a_x_511_99_001","511.99.001","PENDAPATAN LAINNYA","l10n_id_mpn_chart.data_account_type_pendapatan_lainnya",FALSE,"l10n_id_mpn_chart"
"a_x_611_01_001","611.01.001","BIAYA BATAL SEWA","l10n_id_mpn_chart.data_account_type_beban_batal_sewa",FALSE,"l10n_id_mpn_chart"
"a_x_611_01_002","611.01.002","PENYUSUTAN EDC","l10n_id_mpn_chart.data_account_type_beban_penyusutan",FALSE,"l10n_id_mpn_chart"
"a_x_611_01_003","611.01.003","BEBAN PELEPASAN EDC","l10n_id_mpn_chart.data_account_type_beban_pelepasan_edc",FALSE,"l10n_id_mpn_chart"
"a_x_611_01_004","611.01.004","BIAYA PENAGIHAN EDC","l10n_id_mpn_chart.data_account_type_beban_penagihan_edc",FALSE,"l10n_id_mpn_chart"
"a_x_611_01_005","611.01.005","BIAYA MAINTENANCE EDC ","l10n_id_mpn_chart.data_account_type_beban_penagihan_edc",FALSE,"l10n_id_mpn_chart"
"a_x_611_01_006","611.01.006","BEBAN PENJUALAN POS SYSTEM","l10n_id_mpn_chart.data_account_type_beban_pos_system",FALSE,"l10n_id_mpn_chart"
"a_x_611_01_007","611.01.007","BEBAN PENJUALAN LAIN-LAIN","l10n_id_mpn_chart.data_account_type_beban_lain",FALSE,"l10n_id_mpn_chart"
"a_x_611_01_008","611.01.008","BEBAN SEWA MOBILE COLLECTION","l10n_id_mpn_chart.data_account_type_beban_mobile_collection",FALSE,"l10n_id_mpn_chart"
"a_x_611_02_001","611.02.001","BIAYA TRANSAKSI MNC LIFE","l10n_id_mpn_chart.data_account_type_beban_lain",FALSE,"l10n_id_mpn_chart"
<<<<<<< HEAD
"a_x_611_03_001","611.03.001","BEBAN TRANSAKSI FEE SEWA EDC       ","l10n_id_mpn_chart.data_account_type_beban_penagihan_edc",FALSE,"l10n_id_mpn_chart"
=======
"a_x_611_03_001","611.03.001","BEBAN TRANSAKSI FEE SEWA EDC","l10n_id_mpn_chart.data_account_type_beban_penagihan_edc",FALSE,"l10n_id_mpn_chart"
>>>>>>> bd1863782bb97f32b22bc0a15f5bfbbfd7197e7d
"a_x_611_04_001","611.04.001","BIAYA STARTER PACK KARTU NSICCS","l10n_id_mpn_chart.data_account_type_beban_nsiccs",FALSE,"l10n_id_mpn_chart"
"a_x_611_04_002","611.04.002","BIAYA KARTU NSICCS","l10n_id_mpn_chart.data_account_type_beban_nsiccs",FALSE,"l10n_id_mpn_chart"
"a_x_611_04_003","611.04.003","BIAYA MAINTENANCE KARTU NSICCS","l10n_id_mpn_chart.data_account_type_beban_nsiccs",FALSE,"l10n_id_mpn_chart"
