"id","code","name","user_type_id:id","reconcile","chart_template_id:id"
"a_x_611.01.003","611.01.003","BEBAN PELEPASAN EDC","account.data_account_type_expenses",FALSE,"l10n_id_mpn_chart"
"a_x_611.01.004","611.01.004","BIAYA PENAGIHAN EDC","account.data_account_type_expenses",FALSE,"l10n_id_mpn_chart"
"a_x_611.01.005","611.01.005","BIAYA MAINTENANCE EDC ","account.data_account_type_expenses",FALSE,"l10n_id_mpn_chart"
"a_x_611.01.006","611.01.006","BEBAN PENJUALAN POS SYSTEM","account.data_account_type_expenses",FALSE,"l10n_id_mpn_chart"
"a_x_611.01.007","611.01.007","BEBAN PENJUALAN LAIN-LAIN","account.data_account_type_expenses",FALSE,"l10n_id_mpn_chart"
"a_x_611.01.008","611.01.008","BEBAN SEWA MOBILE COLLECTION","account.data_account_type_expenses",FALSE,"l10n_id_mpn_chart"
"a_x_611.02.001","611.02.001","BIAYA TRANSAKSI MNC LIFE","account.data_account_type_expenses",FALSE,"l10n_id_mpn_chart"
"a_x_611.03.001","611.03.001","BEBAN TRANSAKSI FEE SEWA EDC       ","account.data_account_type_expenses",FALSE,"l10n_id_mpn_chart"
"a_x_611.04.001","611.04.001","BIAYA STARTER PACK KARTU NSICCS","account.data_account_type_expenses",FALSE,"l10n_id_mpn_chart"
"a_x_611.04.002","611.04.002","BIAYA KARTU NSICCS","account.data_account_type_expenses",FALSE,"l10n_id_mpn_chart"
"a_x_611.04.003","611.04.003","BIAYA MAINTENANCE KARTU NSICCS","account.data_account_type_expenses",FALSE,"l10n_id_mpn_chart"
"a_x_611.06.001","611.06.001","BIAYA SETUP FEE VPS","account.data_account_type_expenses",FALSE,"l10n_id_mpn_chart"
"a_x_611.06.002","611.06.002","BIAYA SEWA VPS","account.data_account_type_expenses",FALSE,"l10n_id_mpn_chart"
"a_x_611.07.001","611.07.001","BIAYA ATM PROCASH 280","account.data_account_type_expenses",FALSE,"l10n_id_mpn_chart"
"a_x_621.01.001","621.01.001","BIAYA PENGIRIMAN","account.data_account_type_expenses",FALSE,"l10n_id_mpn_chart"
"a_x_621.01.002","621.01.002","BIAYA CETAKAN","account.data_account_type_expenses",FALSE,"l10n_id_mpn_chart"
"a_x_631.01.001","631.01.001","BIAYA KERUGIAN PLN","account.data_account_type_expenses",FALSE,"l10n_id_mpn_chart"
"a_x_631.01.002","631.01.002","BIAYA GPRS","account.data_account_type_expenses",FALSE,"l10n_id_mpn_chart"
"a_x_631.01.003","631.01.003","BEBAN PULSA","account.data_account_type_expenses",FALSE,"l10n_id_mpn_chart"
"a_x_641.01.001","641.01.001","BIAYA PENGEMBANGAN","account.data_account_type_expenses",FALSE,"l10n_id_mpn_chart"
"a_x_641.01.002","641.01.002","BIAYA JASA LAYANAN SOFTWARE QUALITY","account.data_account_type_expenses",FALSE,"l10n_id_mpn_chart"
"a_x_641.01.003","641.01.003","BEBAN SEWA MOBILE COLLECTION","account.data_account_type_expenses",FALSE,"l10n_id_mpn_chart"
"a_x_651.01.001","651.01.001","BUNGA SEWA GUNA USAHA EDC","account.data_account_type_expenses",FALSE,"l10n_id_mpn_chart"
"a_x_651.01.002","651.01.002","BUNGA SEWA GUNA USAHA ATM","account.data_account_type_expenses",FALSE,"l10n_id_mpn_chart"
"a_x_651.01.003","651.01.003","BUNGA PINJAMAN BPRKS","account.data_account_type_expenses",FALSE,"l10n_id_mpn_chart"
"a_x_699.99.001","699.99.001","BIAYA REPRESENTASI DAN JAMUAN","account.data_account_type_expenses",FALSE,"l10n_id_mpn_chart"
"a_x_699.99.999","699.99.999","BIAYA LAIN-LAIN","account.data_account_type_expenses",FALSE,"l10n_id_mpn_chart"
"a_x_701.01.001","701.01.001","BIAYA GAJI KARYAWAN","account.data_account_type_expenses",FALSE,"l10n_id_mpn_chart"
"a_x_701.01.002","701.01.002","BIAYA INSENTIF MARKETING        ","account.data_account_type_expenses",FALSE,"l10n_id_mpn_chart"
"a_x_701.01.003","701.01.003","BIAYA ASURANSI","account.data_account_type_expenses",FALSE,"l10n_id_mpn_chart"
"a_x_711.01.001","711.01.001","PROMOSI DAN IKLAN","account.data_account_type_expenses",FALSE,"l10n_id_mpn_chart"
"a_x_712.01.001","712.01.001","BIAYA PERLENGKAPAN KANTOR","account.data_account_type_expenses",FALSE,"l10n_id_mpn_chart"
"a_x_712.01.002","712.01.002","BEBAN TELEPON","account.data_account_type_expenses",FALSE,"l10n_id_mpn_chart"
"a_x_712.01.003","712.01.003","BEBAN LISTRIK","account.data_account_type_expenses",FALSE,"l10n_id_mpn_chart"
"a_x_713.01.001","713.01.001","POS DAN PAKET","account.data_account_type_expenses",FALSE,"l10n_id_mpn_chart"
"a_x_713.01.002","713.01.002","CETAKAN","account.data_account_type_expenses",FALSE,"l10n_id_mpn_chart"
"a_x_721.01.001","721.01.001","BIAYA PERJALANAN DINAS","account.data_account_type_expenses",FALSE,"l10n_id_mpn_chart"
"a_x_721.01.002","721.01.002","BIAYA ADMINSTRASI LEASING","account.data_account_type_expenses",FALSE,"l10n_id_mpn_chart"
"a_x_731.01.001","731.01.001","JASA TENAGA AHLI","account.data_account_type_expenses",FALSE,"l10n_id_mpn_chart"
